SentenceID,Token,Label
422,ekstrak,B-TREATMENT
422,air,I-TREATMENT
422,daun,I-TREATMENT
422,mengkudu,I-TREATMENT
422,konsentrasi,O
422,100,O
422,%,O
422,pada,O
422,penelitian,O
422,ini,O
422,kemungkinan,O
422,belum,O
422,cukup,O
422,untuk,O
422,menghasilkan,O
422,efek,O
422,yang,O
422,diharapkan,O
423,Hipertensi,B-DISEASE
423,merupakan,O
423,faktor,O
423,risiko,O
423,utama,O
423,penyakit,O
423,kardiovaskular,O
423,yang,O
423,meningkat,O
423,di,O
423,Indonesia,O
423,",",O
423,terutama,O
423,pada,O
423,populasi,O
423,lansia,B-POPULATION
423,.,O
424,Penggunaan,O
424,jus,B-TREATMENT
424,mengkudu,I-TREATMENT
424,(,O
424,Morinda,B-HERB
424,citrifolia,I-HERB
424,),O
424,sebagai,O
424,terapi,B-TREATMENT
424,alami,O
424,telah,O
424,dipelajari,O
424,karena,O
424,kandungan,O
424,bioaktifnya,O
424,",",O
424,seperti,O
424,scopoletin,B-COMPOUND
424,dan,O
424,xeronin,B-COMPOUND
424,",",O
424,yang,O
424,diduga,O
424,memiliki,O
424,efek,O
424,vasodilatasi,B-EFFECT
424,dan,O
424,diuretik,B-EFFECT
424,",",O
424,sehingga,O
424,berpotensi,O
424,menurunkan,O
424,tekanan,O
424,darah,O
424,.,O
425,Penelitian,O
425,ini,O
425,bertujuan,O
425,untuk,O
425,meninjau,O
425,efektivitas,O
425,jus,B-TREATMENT
425,mengkudu,I-TREATMENT
425,dalam,O
425,mengontrol,O
425,tekanan,O
425,darah,O
425,pada,O
425,penderita,B-POPULATION
425,hipertensi,I-POPULATION
425,melalui,O
425,kajian,O
425,literatur,O
425,.,O
426,Metode,O
426,yang,O
426,digunakan,O
426,adalah,O
426,tinjauan,O
426,literatur,O
426,sistematis,O
426,dengan,O
426,pencarian,O
426,pada,O
426,database,O
426,PubMed,O
426,",",O
426,ScienceDirect,O
426,",",O
426,dan,O
426,Google,O
426,Scholar,O
426,untuk,O
426,artikel,O
426,yang,O
426,relevan,O
426,antara,O
426,tahun,O
426,2019,O
426,hingga,O
426,2024,O
426,.,O
427,Kriteria,O
427,inklusi,O
427,mencakup,O
427,penelitian,O
427,yang,O
427,mengkaji,O
427,efek,O
427,jus,B-TREATMENT
427,mengkudu,I-TREATMENT
427,pada,O
427,tekanan,O
427,darah,O
427,manusia,B-POPULATION
427,.,O
428,Hasil,O
428,kajian,O
428,menunjukkan,O
428,bahwa,O
428,jus,B-TREATMENT
428,mengkudu,I-TREATMENT
428,menurunkan,O
428,tekanan,B-EFFECT
428,darah,I-EFFECT
428,sistolik,I-EFFECT
428,dan,O
428,diastolik,O
428,secara,O
428,signifikan,O
428,",",O
428,terutama,O
428,pada,O
428,lansia,B-POPULATION
428,.,O
429,Beberapa,O
429,penelitian,O
429,menunjukkan,O
429,peningkatan,O
429,produksi,O
429,oksida,B-COMPOUND
429,nitrat,I-COMPOUND
429,setelah,O
429,konsumsi,O
429,jus,B-TREATMENT
429,mengkudu,I-TREATMENT
429,",",O
429,yang,O
429,berperan,O
429,dalam,O
429,relaksasi,O
429,pembuluh,B-BODY_PART
429,darah,I-BODY_PART
429,.,O
430,Studi,O
430,juga,O
430,menunjukkan,O
430,bahwa,O
430,kombinasi,B-TREATMENT
430,jus,I-TREATMENT
430,mengkudu,I-TREATMENT
430,dan,I-TREATMENT
430,mentimun,I-TREATMENT
430,dapat,O
430,memberikan,O
430,efek,O
430,tambahan,O
430,dalam,O
430,mengontrol,O
430,tekanan,O
430,darah,O
430,.,O
431,Pembahasan,O
431,menyimpulkan,O
431,bahwa,O
431,jus,B-TREATMENT
431,mengkudu,I-TREATMENT
431,efektif,O
431,sebagai,O
431,terapi,B-TREATMENT
431,tambahan,O
431,untuk,O
431,hipertensi,B-DISEASE
431,melalui,O
431,mekanisme,O
431,vasodilatasi,B-EFFECT
431,dan,O
431,penghambatan,O
431,enzim,O
431,angiotensin-converting,O
431,enzyme,O
431,(,O
431,ACE,O
431,),O
431,",",O
431,memberikan,O
431,alternatif,O
431,yang,O
431,aman,O
431,bagi,O
431,pengelolaan,O
431,hipertensi,B-DISEASE
431,.,O
432,Kesimpulannya,O
432,",",O
432,jus,B-TREATMENT
432,mengkudu,I-TREATMENT
432,menunjukkan,O
432,potensi,O
432,besar,O
432,sebagai,O
432,terapi,B-TREATMENT
432,pendukung,O
432,yang,O
432,alami,O
432,dan,O
432,efektif,O
432,untuk,O
432,menurunkan,O
432,tekanan,O
432,darah,O
432,.,O
433,Penelitian,O
433,lebih,O
433,lanjut,O
433,diperlukan,O
433,untuk,O
433,memahami,O
433,dosis,O
433,optimal,O
433,dan,O
433,efek,O
433,jangka,O
433,panjang,O
433,dari,O
433,jus,B-TREATMENT
433,mengkudu,I-TREATMENT
433,pada,O
433,populasi,O
433,yang,O
433,lebih,O
433,luas,O
434,Karies,B-DISEASE
434,gigi,I-DISEASE
434,merupakan,O
434,penyakit,O
434,jaringan,O
434,keras,O
434,gigi,B-BODY_PART
434,yang,O
434,sampai,O
434,saat,O
434,ini,O
434,belum,O
434,dapat,O
434,disembuhkan,O
434,.,O
435,Namun,O
435,",",O
435,proses,O
435,perburukan,O
435,akibat,O
435,penyakit,O
435,ini,O
435,bisa,O
435,diantisipasi,O
435,dengan,O
435,menambal,O
435,atau,O
435,menghilangkannya,O
435,.,O
436,Upaya,O
436,pencegahan,O
436,terhadap,O
436,penyakit,O
436,ini,O
436,harus,O
436,dapat,O
436,mengintervensi,O
436,setidaknya,O
436,salah,O
436,satu,O
436,faktor,O
436,penyebab,O
436,karies,O
436,",",O
436,salah,O
436,satunya,O
436,adalah,O
436,Lactobacillus,B-COMPOUND
436,acidophilus,I-COMPOUND
436,.,O
437,Buah,O
437,mengkudu,B-HERB
437,(,O
437,Morinda,O
437,citrofolia,O
437,L.,O
437,),O
437,yang,O
437,merupakan,O
437,tanaman,O
437,endemik,O
437,di,O
437,Indonesia,O
437,termasuk,O
437,Sumatera,O
437,Selatan,O
437,",",O
437,mengandung,O
437,scopoletin,B-COMPOUND
437,yang,O
437,bersifat,O
437,bakteriostatik,O
437,terhadap,O
437,Lactobacillus,O
437,dan,O
437,dapat,O
437,mencegah,O
437,perlekatan,O
437,Lactobacillus,B-COMPOUND
437,acidophilus,I-COMPOUND
437,pada,O
437,pelikel,O
437,yang,O
437,didapat,O
437,pada,O
437,permukaan,O
437,gigi,B-BODY_PART
437,sehingga,O
437,mengurangi,O
437,resiko,O
437,penyakit,O
437,gigi,B-BODY_PART
437,.,O
438,karies,O
438,.,O
439,Tujuan,O
439,:,O
439,Untuk,O
439,mengetahui,O
439,daya,B-EFFECT
439,hambat,I-EFFECT
439,ekstrak,B-TREATMENT
439,mengkudu,I-TREATMENT
439,(,O
439,Morinda,O
439,citrofolia,O
439,L.,O
439,),O
439,terhadap,O
439,Lactobacillus,B-COMPOUND
439,acidophilus,I-COMPOUND
439,.,O
440,Penelitian,O
440,ini,O
440,merupakan,O
440,penelitian,O
440,eksperimen,O
440,dengan,O
440,rancangan,O
440,post,O
440,test-only,O
440,control,O
440,group,O
440,design,O
440,.,O
441,Ekstrak,B-TREATMENT
441,mengkudu,I-TREATMENT
441,pada,O
441,konsentrasi,O
441,20,O
441,%,O
441,",",O
441,40,O
441,%,O
441,",",O
441,dan,O
441,80,O
441,%,O
441,diuji,O
441,daya,O
441,hambatnya,O
441,terhadap,O
441,pertumbuhan,O
441,Lactobacillus,B-COMPOUND
441,acidophilus,I-COMPOUND
441,pada,O
441,media,O
441,agar,O
441,de,O
441,Man,O
441,Rogosa,O
441,Sharpe,O
441,(,O
441,MRS,O
441,),O
441,dengan,O
441,yodium,O
441,1,O
441,%,O
441,sebagai,O
441,kontrol,O
441,positif,O
441,dan,O
441,alkohol,O
441,70,O
441,%,O
441,sebagai,O
441,kontrol,O
441,negatif,O
441,.,O
442,kontrol,O
442,.,O
443,Data,O
443,dianalisis,O
443,menggunakan,O
443,uji,O
443,One-Way,B-METHOD
443,Anova,I-METHOD
443,.,O
444,Ekstrak,B-TREATMENT
444,mengkudu,I-TREATMENT
444,pada,O
444,konsentrasi,O
444,20,O
444,%,O
444,",",O
444,40,O
444,%,O
444,",",O
444,dan,O
444,80,O
444,%,O
444,efektif,O
444,menghambat,B-EFFECT
444,pertumbuhan,I-EFFECT
444,Lactobacillus,B-COMPOUND
444,acidophilus,I-COMPOUND
444,dengan,O
444,rata-rata,O
444,zona,B-EFFECT
444,hambat,I-EFFECT
444,masing-masing,O
444,"7,2",O
444,mm,O
444,",",O
444,"8,3",O
444,mm,O
444,",",O
444,dan,O
444,"11,2",O
444,mm,O
444,.,O
445,Ekstrak,B-TREATMENT
445,mengkudu,I-TREATMENT
445,80,O
445,%,O
445,bahkan,O
445,lebih,O
445,efektif,O
445,menghambat,B-EFFECT
445,pertumbuhan,I-EFFECT
445,Lactobacillus,B-COMPOUND
445,acidophilus,I-COMPOUND
445,dibandingkan,O
445,kontrol,O
445,positif,O
445,.,O
446,Ekstrak,B-TREATMENT
446,mengkudu,I-TREATMENT
446,pada,O
446,konsentrasi,O
446,20,O
446,%,O
446,",",O
446,40,O
446,%,O
446,",",O
446,dan,O
446,80,O
446,%,O
446,efektif,O
446,menghambat,B-EFFECT
446,pertumbuhan,I-EFFECT
446,Lactobacillus,B-COMPOUND
446,acidophilus,I-COMPOUND
446,.,O
447,Secara,O
447,empiris,O
447,maupun,O
447,hasil,O
447,penelitian,O
447,medis,O
447,membuktikan,O
447,bahwa,O
447,kandungan,O
447,senyawa,O
447,kimia,O
447,yang,O
447,terdapat,O
447,dalam,O
447,tanaman,O
447,mengkudu,B-HERB
447,bermanfaat,O
447,bagi,O
447,kesehatan,O
447,.,O
448,Hasil,O
448,penelitian,O
448,terdahulu,O
448,melaporkan,O
448,bahwa,O
448,ekstrak,O
448,buah,O
448,mengkudu,B-HERB
448,memiliki,O
448,efek,O
448,dalam,O
448,menurunkan,B-EFFECT
448,kadar,I-EFFECT
448,glukosa,I-EFFECT
448,darah,I-EFFECT
448,.,O
449,Tujuan,O
449,penelitian,O
449,ini,O
449,adalah,O
449,untuk,O
449,mengetahui,O
449,efektivitas,O
449,pemberian,O
449,kapsul,B-TREATMENT
449,ekstrak,I-TREATMENT
449,buah,I-TREATMENT
449,mengkudu,I-TREATMENT
449,(,O
449,Morinda,O
449,citrofolia,O
449,L.,O
449,),O
449,dalam,O
449,menurunkan,B-EFFECT
449,kadar,I-EFFECT
449,glukosa,I-EFFECT
449,darah,I-EFFECT
449,mencit,B-POPULATION
449,(,O
449,Mus,B-POPULATION
449,musculus,I-POPULATION
449,L.,I-POPULATION
449,),O
449,.,O
450,Penelitian,O
450,ini,O
450,dilakukan,O
450,menggunakan,O
450,mencit,B-POPULATION
450,hiperglikemia,I-POPULATION
450,yang,O
450,diinduksi,O
450,glukosa,B-COMPOUND
450,dengan,O
450,pembagian,O
450,kelompok,O
450,perlakuan,O
450,antara,O
450,lain,O
450,:,O
450,kelompok,O
450,kontrol,O
450,negatif,O
450,",",O
450,kelompok,O
450,kapsul,B-TREATMENT
450,ekstrak,I-TREATMENT
450,buah,I-TREATMENT
450,mengkudu,I-TREATMENT
450,dosis,O
450,1,O
450,",",O
450,dan,O
450,kapsul,B-TREATMENT
450,ekstrak,I-TREATMENT
450,buah,I-TREATMENT
450,mengkudu,I-TREATMENT
450,dosis,O
450,2,O
450,.,O
451,Kelompok,O
451,yang,O
451,diberi,O
451,perlakuan,O
451,kapsul,B-TREATMENT
451,ekstrak,I-TREATMENT
451,buah,I-TREATMENT
451,mengkudu,I-TREATMENT
451,dosis,O
451,1,O
451,menunjukkan,O
451,penurunan,B-EFFECT
451,kadar,I-EFFECT
451,gula,I-EFFECT
451,darah,I-EFFECT
451,sebesar,O
451,"40,7±10,8",O
451,mg/dl,O
451,dan,O
451,dosis,O
451,2,O
451,sebesar,O
451,"38,7±16,6",O
451,mg/dl,O
451,.,O
452,Sehingga,O
452,dapat,O
452,disimpulkan,O
452,bahwa,O
452,kapsul,B-TREATMENT
452,ekstrak,I-TREATMENT
452,buah,I-TREATMENT
452,mengkudu,I-TREATMENT
452,memiliki,O
452,efektivitas,O
452,dalam,O
452,menurunkan,O
452,kadar,O
452,gula,O
452,darah,O
452,pada,O
452,mencit,B-POPULATION
452,.,O
453,Diabetes,B-DISEASE
453,mellitus,I-DISEASE
453,(,O
453,DM,O
453,),O
453,merupakan,O
453,gangguan,B-DISEASE
453,metabolik,I-DISEASE
453,yang,O
453,ditandai,O
453,dengan,O
453,peningkatan,O
453,kadar,O
453,glukosa,B-COMPOUND
453,darah,O
453,disertai,O
453,dengan,O
453,gangguan,O
453,metabolisme,O
453,karbohidrat,B-COMPOUND
453,",",O
453,lemak,O
453,dan,O
453,protein,O
453,akibat,O
453,insufisiensi,B-DISEASE
453,fungsi,I-DISEASE
453,insulin,I-DISEASE
453,.,O
454,Buah,O
454,mengkudu,B-HERB
454,(,O
454,Morinda,B-HERB
454,citrifolia,I-HERB
454,),O
454,mengandung,O
454,flavonoid,B-COMPOUND
454,dan,O
454,saponin,B-COMPOUND
454,yang,O
454,berfungsi,O
454,sebagai,O
454,antioksidan,B-COMPOUND
454,.,O
455,Penelitian,O
455,ini,O
455,bertujuan,O
455,untuk,O
455,menganalisis,O
455,efek,O
455,jus,B-TREATMENT
455,buah,I-TREATMENT
455,mengkudu,I-TREATMENT
455,terhadap,O
455,penurunan,B-EFFECT
455,kadar,I-EFFECT
455,glukosa,I-EFFECT
455,darah,I-EFFECT
455,pada,O
455,tikus,O
455,terinduksi,O
455,aloksan,B-COMPOUND
455,.,O
456,Penelitian,O
456,ini,O
456,adalah,O
456,eksperimental,O
456,dengan,O
456,rancangan,O
456,pre,O
456,and,O
456,post-test,O
456,control,O
456,group,O
456,design,O
456,.,O
457,Subyek,O
457,tiga,O
457,puluh,O
457,ekor,O
457,tikus,B-POPULATION
457,galur,I-POPULATION
457,Wistar,I-POPULATION
457,",",O
457,2-3,O
457,bulan,O
457,150-250,O
457,gr,O
457,dibagi,O
457,5,O
457,kelompok,O
457,:,O
457,kelompok,O
457,kontrol,O
457,negatif,O
457,",",O
457,kelompok,O
457,kontrol,O
457,positif,O
457,",",O
457,kelompok,O
457,perlakuan,O
457,dengan,O
457,jus,B-TREATMENT
457,buah,I-TREATMENT
457,mengkudu,I-TREATMENT
457,"2,25",O
457,gr/kgBB,O
457,",",O
457,jus,B-TREATMENT
457,buah,I-TREATMENT
457,mengkudu,I-TREATMENT
457,"4,5",O
457,gr/kgBB,O
457,dan,O
457,jus,B-TREATMENT
457,buah,I-TREATMENT
457,mengkudu,I-TREATMENT
457,9,O
457,gr/kgBB,O
457,.,O
458,Hasil,O
458,penelitian,O
458,menunjukkan,O
458,pemberian,O
458,jus,B-TREATMENT
458,buah,I-TREATMENT
458,mengkudu,I-TREATMENT
458,dosis,O
458,"2,25",O
458,gr/kgBB,O
458,",",O
458,"4,5",O
458,gr/kgBB,O
458,dan,O
458,9,O
458,gr/kgBB,O
458,mampu,O
458,menurunkan,B-EFFECT
458,kadar,I-EFFECT
458,glukosa,I-EFFECT
458,darah,I-EFFECT
458,tikus,B-POPULATION
458,diabetik,I-POPULATION
458,terinduksi,I-POPULATION
458,aloksan,I-POPULATION
458,.,O
459,Rata-rata,O
459,penurunan,B-EFFECT
459,kadar,I-EFFECT
459,glukosa,I-EFFECT
459,darah,I-EFFECT
459,pada,O
459,kelompok,O
459,perlakuan,O
459,jus,B-TREATMENT
459,buah,I-TREATMENT
459,mengkudu,I-TREATMENT
459,9,O
459,gr/kgBB,O
459,paling,O
459,rendah,O
459,.,O
460,Terdapat,O
460,penurunan,O
460,yang,O
460,signifikan,O
460,kadar,O
460,glukosa,B-COMPOUND
460,darah,O
460,pre-test,O
460,dan,O
460,post-test,O
460,pemberian,O
460,jus,B-TREATMENT
460,buah,I-TREATMENT
460,mengkudu,I-TREATMENT
460,dengan,O
460,nilai,O
460,"P=0,000",O
460,(,O
460,P,O
460,<,O
460,"0,05",O
460,),O
460,.,O
461,Disimpulkan,O
461,bahwa,O
461,pemberian,O
461,jus,B-TREATMENT
461,buah,I-TREATMENT
461,mengkudu,I-TREATMENT
461,dosis,O
461,"2,25",O
461,gr/kgBB,O
461,",",O
461,dosis,O
461,"4,5",O
461,gr/kgBB,O
461,dan,O
461,9,O
461,gr/kgBB,O
461,dapat,O
461,menurunkan,B-EFFECT
461,kadar,I-EFFECT
461,glukosa,I-EFFECT
461,darah,I-EFFECT
461,secara,O
461,signifikan,O
461,pada,O
461,tikus,O
461,diabetik,O
461,yang,O
461,terinduksi,O
461,aloksan,B-COMPOUND
462,Hipertensi,B-DISEASE
462,merupakan,O
462,problem,O
462,kesehatan,O
462,yang,O
462,sangat,O
462,penting,O
462,di,O
462,masyarakat,O
462,Indonesia,O
462,.,O
463,Obat,O
463,untuk,O
463,hipertensi,B-DISEASE
463,semakin,O
463,berkembang,O
463,dari,O
463,tahun,O
463,ke,O
463,tahun,O
463,.,O
464,Penelitian-penelitian,O
464,untuk,O
464,menemukan,O
464,obat,O
464,dengan,O
464,efektifitas,O
464,yang,O
464,lebih,O
464,baik,O
464,dan,O
464,efek,O
464,samping,O
464,seminimal,O
464,mungkin,O
464,terus,O
464,berlanjut,O
464,.,O
465,Namun,O
465,di,O
465,sisi,O
465,lain,O
465,secara,O
465,turun,O
465,temurun,O
465,sebenarnya,O
465,telah,O
465,dikenal,O
465,pengobatan,B-TREATMENT
465,tradisional,I-TREATMENT
465,untuk,O
465,mengatasi,O
465,hipertensi,B-DISEASE
465,",",O
465,salah,O
465,satunya,O
465,adalah,O
465,buah,O
465,mengkudu,B-HERB
465,(,O
465,Morinda,B-HERB
465,citrifolia,I-HERB
465,),O
465,.,O
466,Penelitian,O
466,ini,O
466,bertujuan,O
466,untuk,O
466,mengkaji,O
466,pengaruh,O
466,M.,B-HERB
466,citrifolia,I-HERB
466,terhadap,O
466,hipertensi,B-DISEASE
466,pada,O
466,kelompok,O
466,usia,O
466,lanjut,O
466,.,O
467,Penelitian,O
467,ini,O
467,merupakan,O
467,penelitian,B-METHOD
467,eksperimental,I-METHOD
467,dengan,O
467,rancangan,O
467,penelitian,O
467,pre,O
467,test-post,O
467,test,O
467,randomized,O
467,control,O
467,group,O
467,design,O
467,.,O
468,Subjek,O
468,penelitian,O
468,berjumlah,O
468,30,O
468,orang,O
468,.,O
469,Hasil,O
469,uji,O
469,analisis,O
469,statistik,O
469,untuk,O
469,tekanan,B-EFFECT
469,darah,I-EFFECT
469,sistolik,I-EFFECT
469,adalah,O
469,terdapat,O
469,penurunan,B-EFFECT
469,tekanan,I-EFFECT
469,darah,I-EFFECT
469,sistolik,O
469,sebelum,O
469,dan,O
469,sesudah,O
469,minum,O
469,kapsul,B-TREATMENT
469,ekstrak,I-TREATMENT
469,M.,I-TREATMENT
469,citrifolia,I-TREATMENT
469,yang,O
469,bermakna,O
469,secara,O
469,statistik,O
469,(,O
469,"p=0,00",O
469,),O
469,.,O
470,Demikian,O
470,juga,O
470,dengan,O
470,ekanan,O
470,darah,O
470,diastolik,O
470,terdapat,O
470,penurunan,B-EFFECT
470,tekanan,I-EFFECT
470,darah,I-EFFECT
470,diastolik,O
470,sebelum,O
470,dan,O
470,sesudah,O
470,minum,O
470,kapsul,B-TREATMENT
470,ekstrak,I-TREATMENT
470,M.,I-TREATMENT
470,citrifolia,I-TREATMENT
470,yang,O
470,bermakna,O
470,secara,O
470,statistik,O
470,(,O
470,"p=0,00",O
470,),O
470,.,O
471,Hasil,O
471,penelitian,O
471,menunjukkan,O
471,bahwa,O
471,terdapat,O
471,penurunan,B-EFFECT
471,tekanan,I-EFFECT
471,darah,I-EFFECT
471,sistolik,O
471,dan,O
471,diastolik,O
471,pada,O
471,lansia,B-POPULATION
471,yang,O
471,rutin,O
471,minum,O
471,kapsul,B-TREATMENT
471,ekstrak,I-TREATMENT
471,M.,I-TREATMENT
471,citrifolia,I-TREATMENT
471,secara,O
471,teratur,O
471,.,O
472,Penyakit,O
472,hipertensi,B-DISEASE
472,di,O
472,Indonesia,O
472,merupakanpenyebab,O
472,kematian,O
472,nomor,O
472,tiga,O
472,setelah,O
472,stroke,O
472,dan,O
472,tuberkulosis,O
472,",",O
472,jumlahnyamencapai,O
472,"6,8",O
472,%,O
472,dari,O
472,proporsi,O
472,penyebab,O
472,kematian,O
472,pada,O
472,semua,O
472,umur,O
472,.,O
473,Secara,O
473,keseluruhan,O
473,prevalensihipertensi,O
473,di,O
473,Indonesia,O
473,tahun,O
473,2015,O
473,sebesar,O
473,"27,5",O
473,%,O
473,",",O
473,sedangkan,O
473,di,O
473,Riau,O
473,prevalensi,O
473,hipertensi,B-DISEASE
473,juga,O
473,tergolong,O
473,tinggi,O
473,",",O
473,yaitu,O
473,sebesar,O
473,"20,9",O
473,%,O
473,",",O
473,Puskesmas,O
473,Kampar,O
473,Timurmenempatiurutantertinggi,O
473,yang,O
473,paling,O
473,banyakmenderitahipertensiyaitusebanyak,O
473,656,O
473,jiwa,O
473,(,O
473,11,O
473,%,O
473,),O
473,.Tujuan,O
473,penelitian,O
473,ini,O
473,adalah,O
473,untuk,O
473,menganalisis,O
473,perbandingan,O
473,jus,B-TREATMENT
473,buah,I-TREATMENT
473,mengkudu,I-TREATMENT
473,dan,O
473,kapsul,O
473,ekstrak,B-TREATMENT
473,mengkudu,I-TREATMENT
473,terhadap,O
473,tekanan,O
473,darah,O
473,pada,O
473,penderita,B-POPULATION
473,hipertensi,I-POPULATION
473,di,O
473,Desa,O
473,Pulau,O
473,Birandang,O
473,wilayah,O
473,kerja,O
473,Puskesmas,O
473,Kampar,O
473,Timurtahun,O
473,2017,O
473,.,O
474,Jenis,O
474,penelitian,O
474,pada,O
474,penelitian,O
474,ini,O
474,adalah,O
474,quasy,O
474,experimentdengan,O
474,rancangan,O
474,pretest,O
474,and,O
474,posttest,O
474,design,O
474,withtwo,O
474,comparison,O
474,treatments,O
474,.,O
475,Populasi,O
475,dalam,O
475,penelitian,O
475,ini,O
475,adalah,O
475,seluruh,O
475,penderita,O
475,hipertensiyang,O
475,ada,O
475,di,O
475,Desa,O
475,Pulau,O
475,Birandang,O
475,wilayah,O
475,Kerja,O
475,Puskesmas,O
475,Kampar,O
475,Timuryang,O
475,berjumlah,O
475,30orangdengan,O
475,sampel,O
475,berjumlah,O
475,30,O
475,orang,O
475,.,O
476,Data,O
476,yang,O
476,dikumpulkan,O
476,dalam,O
476,penelitian,O
476,ini,O
476,adalah,O
476,data,O
476,kuantitatif,O
476,yaitu,O
476,data,O
476,hipertensi,B-DISEASE
476,responden,O
476,sebelum,O
476,dan,O
476,setelah,O
476,mengkonsumsijus,O
476,buah,O
476,mengkudu,B-HERB
476,dan,O
476,ekstrak,O
476,buah,O
476,mengkudu,B-HERB
476,.,O
477,Analisa,O
477,data,O
477,yang,O
477,digunakan,O
477,adalah,O
477,analisa,B-METHOD
477,univariat,I-METHOD
477,dan,O
477,bivariat,O
477,.,O
478,Hasil,O
478,penelitian,O
478,didapatkan,O
478,ekstra,O
478,kapsul,O
478,mengkudu,B-HERB
478,lebih,O
478,berpengaruh,O
478,dalam,O
478,menurunkan,O
478,tekanan,O
478,darah,O
478,pada,O
478,penderita,B-POPULATION
478,hipertensi,I-POPULATION
478,dengan,O
478,uji,O
478,statistik,O
478,diperoleh,O
478,nilai,O
478,P,O
478,=,O
478,"0,000",O
478,berarti,O
478,ada,O
478,perbedaan,O
478,tekanan,O
478,darah,O
478,antara,O
478,jus,B-TREATMENT
478,mengkudu,I-TREATMENT
478,dan,O
478,ekstra,O
478,kapsul,O
478,mengkudu,B-HERB
478,.,O
479,Hasil,O
479,penelitian,O
479,diharapkan,O
479,dapat,O
479,mengaplikasikan,O
479,pemberian,O
479,ekstrak,O
479,kapsul,O
479,mengkudu,B-HERB
479,sebagai,O
479,salah,O
479,satu,O
479,cara,O
479,alternatif,O
479,pnurunan,O
479,tekanan,O
479,darah,O
479,pada,O
479,penderita,B-POPULATION
479,hipertensi,I-POPULATION
479,.,O
480,Tanaman,O
480,herbal,O
480,yang,O
480,dapat,O
480,dimanfaatkan,O
480,sebagai,O
480,antimikroba,B-EFFECT
480,yaitu,O
480,buahmengkudu,O
480,(,O
480,Morinda,B-HERB
480,citrifolia,I-HERB
480,),O
480,.Buah,O
480,memiliki,O
480,senyawa,O
480,saponin,B-COMPOUND
480,",",O
480,flavanoid,O
480,",",O
480,minyak,B-COMPOUND
480,atsiri,I-COMPOUND
480,",",O
480,dan,O
480,alkaloid,B-COMPOUND
480,",",O
480,yang,O
480,berpotensi,O
480,sebagi,O
480,antimikroba,B-EFFECT
480,Tujuan,O
480,penelitianuntuk,O
480,mengetahui,O
480,manfaat,O
480,buah,O
480,mengkudu,B-HERB
480,sebagaiantimikroba,O
480,dan,O
480,senyawa,O
480,apa,O
480,yang,O
480,dapat,O
480,dimanfaatkan,O
480,sebagai,O
480,antimikrobadalam,O
480,buah,O
480,mengkudu,B-HERB
480,.,O
481,Jenis,O
481,penelitian,O
481,yang,O
481,digunakan,O
481,adalah,O
481,study,O
481,literaturereview,O
481,.,O
482,Study,O
482,literature,O
482,reviewmerupakan,O
482,ringkasan,O
482,yang,O
482,didapatkan,O
482,dari,O
482,suatusumber,O
482,bacaan,O
482,seperti,O
482,buku,O
482,",",O
482,jurnal,O
482,ilmiah,O
482,",",O
482,dan,O
482,media,O
482,publikasi,O
482,lainnya,O
482,yangberkaitan,O
482,dengan,O
482,bahasan,O
482,penelitian,O
482,guna,O
482,menjawab,O
482,pertanyaan,O
482,ataupermasalahan,O
482,yang,O
482,ada,O
482,.,O
483,Pencarian,O
483,literatur,O
483,dilakukan,O
483,pada,O
483,sumber,O
483,elektronikseperti,O
483,Google,O
483,Scholar,O
483,",",O
483,PubMed,O
483,",",O
483,dan,O
483,Portal,O
483,Garuda,O
483,yang,O
483,telah,O
483,memenuhi,O
483,kriteriainklusi,O
483,dan,O
483,eksklusi,O
483,.,O
484,Berdasarkan,O
484,hasil,O
484,penelusuran,O
484,dengan,O
484,memasukkan,O
484,katakunci,O
484,diperoleh,O
484,sebanyak,O
484,906,O
484,artikel,O
484,dan,O
484,hanya,O
484,3,O
484,artikel,O
484,yang,O
484,memenuhi,O
484,syarat.Hasil,O
484,penelitian,O
484,dapat,O
484,disimpulakan,O
484,bahwa,O
484,buah,O
484,mengkudu,B-HERB
484,dapat,O
484,dimanfaatkan,O
484,sebagai,O
484,antimikroba,B-EFFECT
484,dan,O
484,senyawa,O
484,fitokimia,O
484,dalam,O
484,buahmengkudu,O
484,yangberpotensi,O
484,sebagai,O
484,antimikroba,B-EFFECT
484,adalah,O
484,flavonoid,B-COMPOUND
484,",",O
484,saponin,B-COMPOUND
484,",",O
484,minyak,B-COMPOUND
484,atsiri,I-COMPOUND
484,",",O
484,terpenoid,B-COMPOUND
484,",",O
484,alkaloid,B-COMPOUND
484,",",O
484,scopoletin,B-COMPOUND
484,",",O
484,ascorbic,O
484,acid,O
484,",",O
484,beta,O
484,carotene,O
484,",",O
484,l-arginine,O
484,",",O
484,dan,O
484,proxeronine,B-COMPOUND
485,Nausea,O
485,and,O
485,vomiting,O
485,of,O
485,pregnancy,O
485,(,O
485,NVP,O
485,),O
485,adalah,O
485,kecenderungan,O
485,untuk,O
485,memuntahkan,O
485,sesuatu,O
485,",",O
485,atau,O
485,sensasi,O
485,yang,O
485,muncul,O
485,di,O
485,kerongkongan,O
485,atau,O
485,epigastrium,O
485,",",O
485,dengan,O
485,atau,O
485,tanpa,O
485,muntah,B-DISEASE
485,.,O
486,Hal,O
486,ini,O
486,dapat,O
486,terjadi,O
486,pada,O
486,empat,O
